Rating,Corporation,Year,Default Probability
BBB,NUCOR CORPORATION,2015,0.000287353326696
BBB,NUCOR CORPORATION,2015,0.000298113140215
BBB,NUCOR CORPORATION,2015,0.000300352423113
BB+,NVIDIA Corp.,2015,0.000112459653125
BB-,NXP Semiconductors N.V.,2015,0.000072304589941
BB-,NXP Semiconductors N.V.,2015,0.000069203863528
BB-,NXP Semiconductors N.V.,2015,0.000087221503237
BB,NXP Semiconductors N.V.,2015,0.000005846473598
A,Nabors Industries Inc.,2015,0.000115659494029
BBB-,Nabors Industries Inc.,2015,0.000089888232344
CCC+,"National Air Cargo Holdings, Inc.",2015,0.000003954439252
CCC,"National Air Cargo Holdings, Inc.",2015,0.000003383868232
BBB,National Fuel Gas Co.,2015,0.276616347203670
A,National Fuel Gas Co.,2015,0.265243990682300
BBB,National Fuel Gas Company,2015,0.000087067188505
A-,National Grid Gas PLC,2015,0.000056700402363
A,National Grid Gas PLC,2015,0.000061312825407
BBB+,National Grid North America Inc.,2015,0.000005825284856
BBB+,National Grid North America Inc.,2015,0.000073439547553
BBB+,National Grid North America Inc.,2015,0.000085805795064
BBB+,National Grid North America Inc.,2015,0.000088631980297
BBB+,National Grid North America Inc.,2015,0.000005815722965
BBB+,National Grid North America Inc.,2015,0.000005201761662
BBB+,National Grid North America Inc.,2015,0.000064405049137
BBB+,National Grid North America Inc.,2015,0.000074388995489
BBB+,National Grid North America Inc.,2015,0.000004745482420
BBB+,National Grid North America Inc.,2015,0.000005199433466
BBB+,National Grid North America Inc.,2015,0.000004869737751
BBB+,National Grid North America Inc.,2015,0.000073307501388
B+,Netflix Inc,2015,0.000035773956234
B+,Netflix Inc,2015,0.000036429471838
B+,Netflix Inc,2015,0.000044123232584
B+,"Netflix, Inc.",2015,0.000005207930400
BBB+,NewMarket Corporation,2015,0.000149706976358
BBB,Newell Brands Inc.,2015,0.000084620217677
BBB,Newell Brands Inc.,2015,0.000072438971363
BBB,Newell Brands Inc.,2015,0.000079515898455
BBB+,"NextEra Energy, Inc.",2015,0.000137766647848
A,Norfolk Southern Corp.,2015,0.000148193393730
BBB,Northrop Grumman Corporation,2015,0.000008931012537
AA-,Northwest Natural Gas Co.,2015,0.548510739791948
AA-,Novartis AG,2015,0.999270603759584
AA-,Novartis AG,2015,0.999112136478385
AA-,Novartis AG,2015,0.999177851382758
AA,Nucor Corp.,2015,0.494193034101048
AA-,"O'REILLY AUTOMOTIVE, INC.",2015,0.998706600214270
AA-,"O'REILLY AUTOMOTIVE, INC.",2015,0.998748190957790
AA-,"O'REILLY AUTOMOTIVE, INC.",2015,0.998691898454724
AA-,"O'REILLY AUTOMOTIVE, INC.",2015,0.998603338645321
BBB+,O'Reilly Automotive Inc,2015,0.000142567130577
BBB+,O'Reilly Automotive Inc.,2015,0.000381259178414
BB-,OASIS PETROLEUM INC,2015,0.000192216204088
B,OASIS PETROLEUM INC,2015,0.000210965840567
B,OASIS PETROLEUM INC,2015,0.000196798394274
A,OCCIDENTAL PETROLEUM,2015,0.000119688262281
A,OCCIDENTAL PETROLEUM,2015,0.000148501550430
A-,OCCIDENTAL PETROLEUM,2015,0.000139414215167
A-,OCCIDENTAL PETROLEUM,2015,0.000130794554545
BBB+,OCCIDENTAL PETROLEUM,2015,0.000137577970621
A-,OGE ENERGY CORP.,2015,0.000151959141953
A-,OGE ENERGY CORP.,2015,0.000148050682415
A-,OGE ENERGY CORP.,2015,0.000137988983191
BBB-,OLIN CORPORATION,2015,0.000102437595846
BBB-,OLIN CORPORATION,2015,0.000105753010376
BBB-,OLIN CORPORATION,2015,0.000082438450236
BBB-,OLIN CORPORATION,2015,0.000111371188277
BB+,OLIN CORPORATION,2015,0.000044091260409
A,OMNICOM GROUP INC,2015,0.000041519001690
A,OMNICOM GROUP INC,2015,0.000045694312264
A,OMNICOM GROUP INC,2015,0.000041653180941
A,OMNICOM GROUP INC,2015,0.000049443981348
A,"ONE Gas, Inc.",2015,0.000096775298548
A-,"ONE Gas, Inc.",2015,0.000091381321679
BBB,"ONEOK, INC.",2015,0.000056936831599
BBB,"ONEOK, INC.",2015,0.000068921183282
BBB,"ONEOK, INC.",2015,0.000054002473215
BBB-,"ONEOK, INC.",2015,0.000064102111044
BB+,"ONEOK, Inc.",2015,0.000004109187153
AA,ORACLE CORPORATION,2015,0.998799642427177
AA,ORACLE CORPORATION,2015,0.998841992720395
AA-,ORACLE CORPORATION,2015,0.998968096587947
AA-,ORACLE CORPORATION,2015,0.998965067147630
BBB-,OSI Restaurant Partners LLC,2015,0.000135231380302
BBB-,OSI Restaurant Partners LLC,2015,0.000145158140216
BB+,"OSI Restaurant Partners, LLC",2015,0.000012234627952
BB+,OTTER TAIL CORPORATION,2015,0.000049449356350
BB+,OTTER TAIL CORPORATION,2015,0.000041906649504
BB+,OTTER TAIL CORPORATION,2015,0.000043061506426
BBB-,OTTER TAIL CORPORATION,2015,0.000119288249086
A-,"OWENS & MINOR, INC",2015,0.000140007123080
A-,"OWENS & MINOR, INC",2015,0.000138013131821
A-,"OWENS & MINOR, INC",2015,0.000135426854536
A-,"OWENS & MINOR, INC",2015,0.000127127875057
A,Occidental Petroleum Corporation,2015,0.000043301912691
BBB,Oceaneering International Inc.,2015,0.000123138037012
BB+,Olin Canada ULC,2015,0.000067723321022
BBB+,Omnicom Group Inc.,2015,0.000055687638722
BB,Open Text Corp.,2015,0.000012936573796
BBB-,Open Text Corp.,2015,0.000035627807516
BB,Open Text Corporation,2015,0.000068627885193
A-,Orange,2015,0.001180943702009
A-,Orange,2015,0.001267977498574
BB-,Orion Engineered Carbons GmbH,2015,0.000005407868820
BB-,Orion Engineered Carbons GmbH,2015,0.000064344245562
BB-,Orion Engineered Carbons GmbH,2015,0.000064554055645
BB-,Oshkosh Corporation,2015,0.000007222557705
BBB,Owens & Minor Inc.,2015,0.000164859060191
A+,PACCAR Inc.,2015,0.000107014730453
A+,PACCAR Inc.,2015,0.000106878263945
A,"PATTERSON COMPANIES, INC",2015,0.000115841744975
A-,"PATTERSON COMPANIES, INC",2015,0.000092572847446
B-,PBF Logistics LP,2015,0.000014699845558
BB,PBF Logistics LP,2015,0.000194128710686
B,PDC Energy,2015,0.000024968309254
A,"PDL BIOPHARMA, INC.",2015,0.000205304757267
A,"PDL BIOPHARMA, INC.",2015,0.000238928039634
A,"PDL BIOPHARMA, INC.",2015,0.000248624276222
CCC+,PEABODY ENERGY CORPORATION,2015,0.000002424025426
CCC,PEABODY ENERGY CORPORATION,2015,0.000003293173307
CC+,PEABODY ENERGY CORPORATION,2015,0.000002775769485
CC,PEABODY ENERGY CORPORATION,2015,0.000001972632525
C,PEABODY ENERGY CORPORATION,2015,0.000003357424896
A,"PEPSICO, INC",2015,0.000421857435746
A,"PEPSICO, INC",2015,0.000366265592269
A+,"PEPSICO, INC",2015,0.000402017349808
A+,"PEPSICO, INC",2015,0.000385861192571
BBB+,"PERKINELMER, INC",2015,0.000132166874713
BBB+,"PERKINELMER, INC",2015,0.000116456126838
BBB+,"PERKINELMER, INC",2015,0.000146584593656
AA-,PFIZER INC.,2015,0.504133201442264
A,PFIZER INC.,2015,0.499009035279994
A,PFIZER INC.,2015,0.508980859599425
A,PFIZER INC.,2015,0.534128148653903
A,PFIZER INC.,2015,0.543349352091592
A,PFIZER INC.,2015,0.541934004449367
A-,PG&E CORPORATION,2015,0.000136002632248
A-,PG&E CORPORATION,2015,0.000121176922000
A-,PG&E CORPORATION,2015,0.000124900838930
BBB+,PG&E CORPORATION,2015,0.000113389441647
A,PG&E Corp.,2015,0.000138986622527
A,PG&E Corp.,2015,0.000170403191304
A,PG&E Corp.,2015,0.000172963832105
BBB+,PG&E Corporation,2015,0.000013208412836
A,PHILLIPS 66,2015,0.000100127171613
A,PHILLIPS 66,2015,0.000097294502242
A,PHILLIPS 66,2015,0.000131139731686
A,PHILLIPS 66,2015,0.000124638653669
BB,PILGRIM'S PRIDE CORPORATION,2015,0.000065084861040
BB,PILGRIM'S PRIDE CORPORATION,2015,0.000054348679029
BB+,PILGRIM'S PRIDE CORPORATION,2015,0.000068180941128
BB+,PILGRIM'S PRIDE CORPORATION,2015,0.000061722005162
AA-,PINNACLE WEST CAPITAL,2015,0.110668722943244
A,PINNACLE WEST CAPITAL,2015,0.094960887138825
A,PINNACLE WEST CAPITAL,2015,0.100770576994827
BB+,PIONEER NATURAL RESOURCES,2015,0.000134461317924
BB,PIONEER NATURAL RESOURCES,2015,0.000127705357290
BBB-,PITNEY BOWES INC,2015,0.000125380958898
BBB-,PITNEY BOWES INC,2015,0.000143780906021
BBB-,PITNEY BOWES INC,2015,0.000142459511582
BBB,PITNEY BOWES INC,2015,0.000144979361952
BBB,PITNEY BOWES INC,2015,0.000165059836455
A-,"PLAINS ALL AMERICAN PIPELINE,",2015,0.000051049395610
A-,"PLAINS ALL AMERICAN PIPELINE,",2015,0.000062680153502
BBB+,"PLAINS ALL AMERICAN PIPELINE,",2015,0.000046776220729
BBB-,"PLAINS ALL AMERICAN PIPELINE,",2015,0.000060001859394
BBB+,PLDT Inc.,2015,0.000194399080715
BBB+,PLDT Inc.,2015,0.000182989230017
A-,"PNM RESOURCES, INC.",2015,0.000082429739560
BBB-,"PNM RESOURCES, INC.",2015,0.000064569956396
A-,"PNM RESOURCES, INC.",2015,0.000083769458775
AA-,POSCO,2015,0.723725779896979
BBB+,POSCO,2015,0.009196766390422
BBB+,POSCO,2015,0.009120350817456
AA-,POSCO,2015,0.753362951091850
A+,"PPG INDUSTRIES, INC",2015,0.000080444793675
A+,"PPG INDUSTRIES, INC",2015,0.000077207719170
A+,"PPG INDUSTRIES, INC",2015,0.000080129259620
A+,"PPG INDUSTRIES, INC",2015,0.000080757381507
A,PPG Industries Inc.,2015,0.000090935643071
BBB+,"PPG Industries, Inc.",2015,0.000012190371163
BBB-,PPL CORPORATION,2015,0.000189930689051
BBB,PPL CORPORATION,2015,0.000156561489768
A,PPL CORPORATION,2015,0.000179442548707
BBB,PPL CORPORATION,2015,0.000194369725128
BBB,PPL CORPORATION,2015,0.000177526488633
BBB-,PPL CORPORATION,2015,0.000155112437312
A+,PUBLIC SERVICE ENTERPRISE,2015,0.000120845260790
A+,PUBLIC SERVICE ENTERPRISE,2015,0.000111053853509
A+,PUBLIC SERVICE ENTERPRISE,2015,0.000118860654511
BB+,PVH CORP,2015,0.000078147477885
BB+,PVH CORP,2015,0.000083804306532
BB+,PVH CORP,2015,0.000077907117053
BB+,PVH CORP,2015,0.000078722565095
BBB,Packaging Corp. of America,2015,0.000097679256911
B-,Peabody Energy Corp.,2015,0.000004276970697
B,Peabody Energy Corp.,2015,0.000003550001204
B-,Peabody Energy Corporation,2015,0.000000495606046
B,Peabody Energy Corporation,2015,0.000000433705035
CCC+,Peabody Energy Corporation,2015,0.000000523113602
CCC+,Peabody Energy Corporation,2015,0.000000546206206
CCC-,Peabody Energy Corporation,2015,0.000000563893401
BBB+,Pearson PLC,2015,0.000103450198324
BBB+,Pearson PLC,2015,0.000110334838916
B,"Penn National Gaming, Inc.",2015,0.000009686058625
B+,Penske Automotive Group Inc.,2015,0.000061959435213
A-,PepsiCo Inc.,2015,0.212809842314870
A,PepsiCo Inc.,2015,0.224163285730892
A+,"PepsiCo, Inc.",2015,0.310362322659938
A+,"PepsiCo, Inc.",2015,0.295502166430745
BB-,Performance Food Group Inc.,2015,0.000103918610189
BB,Performance Food Group Inc.,2015,0.000129746865551
A,Phillips 66,2015,0.000176671446421
BBB-,Pilgrim's Pride Corp.,2015,0.000138907117535
BB,Pilgrim's Pride Corp.,2015,0.000056517145565
A-,Pinnacle West Capital Corporation,2015,0.000106268048643
B+,Pioneer Energy Services Corp.,2015,0.000173341737442
B+,Pioneer Energy Services Corp.,2015,0.000185940759101
B-,Pioneer Energy Services Corp.,2015,0.000012128153174
B+,Pioneer Energy Services Corp.,2015,0.000139995989017
BBB-,Pioneer Natural Resources Co.,2015,0.000031089647119
BBB-,Pioneer Natural Resources Company,2015,0.000057613239813
A,Pitney Bowes Inc.,2015,0.000341488050816
A,Pitney Bowes Inc.,2015,0.000300473853642
BBB+,Plains All American Pipeline L.P.,2015,0.000077374353691
BBB,Plains All American Pipeline L.P.,2015,0.000006121282646
BBB,Plains All American Pipeline L.P.,2015,0.000096339376000
A,Portland General Electric Co.,2015,0.000055231134289
B-,Post Holdings Inc.,2015,0.000024610873852
B-,Post Holdings Inc.,2015,0.000023558942659
B,Post Holdings Inc.,2015,0.000023057112408
B-,"Post Holdings, Inc.",2015,0.000003398936267
BB,Precision Drilling Corporation,2015,0.000076395342941
A,Public Service Enterprise Group Inc.,2015,0.000124501296811
A,Public Service Enterprise Group Inc.,2015,0.000157419099580
BBB+,QUEST DIAGNOSTICS INCORPORATED,2015,0.000091433361437
BBB+,QUEST DIAGNOSTICS INCORPORATED,2015,0.000084990910660
BBB+,QUEST DIAGNOSTICS INCORPORATED,2015,0.000104369214734
BBB+,QUEST DIAGNOSTICS INCORPORATED,2015,0.000114563874382
BBB+,QUEST DIAGNOSTICS INCORPORATED,2015,0.000087170998510
BBB,Quest Diagnostics Inc,2015,0.000011611010061
BB+,RANGE RESOURCES CORPORATION,2015,0.000138979499691
BB-,RANGE RESOURCES CORPORATION,2015,0.000117175319720
BB,RANGE RESOURCES CORPORATION,2015,0.000125226046223
BB-,RANGE RESOURCES CORPORATION,2015,0.000115582673558
A-,RAYONIER INC.,2015,0.000035697514647
A-,RAYONIER INC.,2015,0.000043280835750
BBB+,RAYONIER INC.,2015,0.000039862767841
BBB+,RELX Inc.,2015,0.000111052323725
BBB-,"REPUBLIC SERVICES, INC",2015,0.000048999519945
BBB,"REPUBLIC SERVICES, INC",2015,0.000050720814503
BBB-,"REPUBLIC SERVICES, INC",2015,0.000053156198804
A,RIO TINTO PLC,2015,0.000134986148733
A,RIO TINTO PLC,2015,0.000169685903485
B+,RITE AID CORPORATION,2015,0.000142026323185
B+,RITE AID CORPORATION,2015,0.000145206175256
B+,RITE AID CORPORATION,2015,0.000148841822188
B+,RITE AID CORPORATION,2015,0.000164974760511
B+,RITE AID CORPORATION,2015,0.000178028166410
B+,RITE AID CORPORATION,2015,0.000173332160246
A+,"ROCKWELL AUTOMATION, INC",2015,0.000256602742647
A+,"ROCKWELL AUTOMATION, INC",2015,0.000259293483163
A+,"ROCKWELL AUTOMATION, INC",2015,0.000256272088690
A+,"ROCKWELL AUTOMATION, INC",2015,0.000499361924598
A-,"ROPER TECHNOLOGIES, INC",2015,0.000167947775175
A-,"ROPER TECHNOLOGIES, INC",2015,0.000145423336103
A-,"ROPER TECHNOLOGIES, INC",2015,0.000155721793591
A-,"ROPER TECHNOLOGIES, INC",2015,0.000146565136027
A-,"ROPER TECHNOLOGIES, INC",2015,0.000155519744011
A-,"ROPER TECHNOLOGIES, INC",2015,0.000173625754168
BB+,Range Resources Corp.,2015,0.000120455812527
BB+,Range Resources Corp.,2015,0.000130240084487
B+,Rent-A-Center Inc.,2015,0.000131488117019
B+,Rent-A-Center Inc.,2015,0.000121644268458
BBB-,"Republic Services, Inc.",2015,0.000006249980862
A-,Rio Tinto PLC,2015,0.000161024466744
A-,Rio Tinto PLC,2015,0.000147850661581
CCC+,Rite Aid Corp.,2015,0.000168384874771
B+,Rite Aid Corporation,2015,0.000025534358184
BB,Rite Aid Corporation,2015,0.000041248395758
B-,Rite Aid Corporation,2015,0.000044698315946
B,Rite Aid Corporation,2015,0.000027817531405
AA,Rockwell Automation Inc.,2015,0.687123603672773
AA,Rockwell Automation Inc.,2015,0.698205828030983
BBB+,Rogers Communications Inc.,2015,0.000014801398495
BBB+,Rogers Communications Inc.,2015,0.000174439645817
BBB,"Roper Technologies, Inc.",2015,0.000040430703753
BB+,Royal Caribbean Cruises Ltd.,2015,0.000026567594117
AAA,Royal Dutch Shell PLC,2015,0.170636880467321
AA-,Royal Dutch Shell PLC,2015,0.182536394411301
A,SAP SE,2015,0.000166755866593
A,SAP SE,2015,0.000012009939726
A,SAP SE,2015,0.000159331592527
BBB,SCOTTS MIRACLE-GRO COMPANY,2015,0.000077494366661
BBB,SCOTTS MIRACLE-GRO COMPANY,2015,0.000067439756387
BBB,SCOTTS MIRACLE-GRO COMPANY,2015,0.000082437711576
BBB,SCOTTS MIRACLE-GRO COMPANY,2015,0.000070677353514
A+,SEMPRA ENERGY,2015,0.000063719174013
BBB+,SEMPRA ENERGY,2015,0.000056366570398
BBB+,SEMPRA ENERGY,2015,0.000058400373083
BB+,SERVICE CORPORATION,2015,0.000033776395325
BBB-,SERVICE CORPORATION,2015,0.000069891932119
BBB-,SERVICE CORPORATION,2015,0.000072603731865
BBB,SHAW COMMUNICATIONS INC. CLASS,2015,0.000072828172352
BBB,SHAW COMMUNICATIONS INC. CLASS,2015,0.000069213715110
BBB,SHAW COMMUNICATIONS INC. CLASS,2015,0.000060237383606
A+,SHERWIN-WILLIAMS COMPANY,2015,0.000222294043528
A+,SHERWIN-WILLIAMS COMPANY,2015,0.000221283507760
A+,SHERWIN-WILLIAMS COMPANY,2015,0.000229655334635
A+,SHERWIN-WILLIAMS COMPANY,2015,0.000196542782759
BB+,SILGAN HOLDINGS INC,2015,0.000043808112277
BB+,SILGAN HOLDINGS INC,2015,0.000041529229362
BB+,SILGAN HOLDINGS INC,2015,0.000040751340167
BB+,SILGAN HOLDINGS INC,2015,0.000046848028389
CCC+,"SMART Modular Technologies (Global), Inc.",2015,0.000003473720809
A+,SNAP-ON INCORPORATED,2015,0.000147416918525
A+,SNAP-ON INCORPORATED,2015,0.000154095076653
A+,SNAP-ON INCORPORATED,2015,0.000161496028353
A+,SNAP-ON INCORPORATED,2015,0.000164362178032
A-,SONOCO PRODUCTS COMPANY,2015,0.000083028299975
A-,SONOCO PRODUCTS COMPANY,2015,0.000093963033771
A-,SONOCO PRODUCTS COMPANY,2015,0.000098603588114
A-,SONOCO PRODUCTS COMPANY,2015,0.000099874181111
BBB,SOUTHERN COPPER CORPORATION,2015,0.000046963397706
BBB,SOUTHERN COPPER CORPORATION,2015,0.000044954956740
BBB-,SOUTHERN COPPER CORPORATION,2015,0.000051448644192
BBB,SOUTHERN COPPER CORPORATION,2015,0.000047949103816
AA+,SOUTHWEST AIRLINES CO,2015,0.668396874204456
AA+,SOUTHWEST AIRLINES CO,2015,0.684056814695202
AA+,SOUTHWEST AIRLINES CO,2015,0.700652930805751
AA-,SOUTHWEST AIRLINES CO,2015,0.699610410784282
AAA,SOUTHWEST AIRLINES CO,2015,0.781382684039001
AAA,SOUTHWEST AIRLINES CO,2015,0.730760305167292
A-,"SOUTHWEST GAS HOLDINGS, INC.",2015,0.000325872614086
A-,"SOUTHWEST GAS HOLDINGS, INC.",2015,0.000244952773022
A-,"SOUTHWEST GAS HOLDINGS, INC.",2015,0.000265411048161
A-,"SOUTHWEST GAS HOLDINGS, INC.",2015,0.000246783052211
BB,SS&C Technologies Holdings Europe S.A.R.L.,2015,0.000070470289302
BB-,SS&C Technologies Holdings Europe S.a.r.l.,2015,0.000010976969853
BB-,SS&C Technologies Holdings Europe S.a.r.l.,2015,0.000011362543472
A+,"STANLEY BLACK & DECKER, INC.",2015,0.000186469968457
A,"STANLEY BLACK & DECKER, INC.",2015,0.000213815696236
A,"STANLEY BLACK & DECKER, INC.",2015,0.000186104038250
A,"STANLEY BLACK & DECKER, INC.",2015,0.000226432274257
A+,"STANLEY BLACK & DECKER, INC.",2015,0.000240734578987
A+,STARBUCKS CORPORATION,2015,0.000157079586468
A+,STARBUCKS CORPORATION,2015,0.000173655209227
A+,STARBUCKS CORPORATION,2015,0.000136105820082
A+,STARBUCKS CORPORATION,2015,0.000111765982712
BBB-,STMicroelectronics N.V.,2015,0.000176793809023
A,STRYKER CORPORATION,2015,0.508369338568219
A,STRYKER CORPORATION,2015,0.511556812313411
A,STRYKER CORPORATION,2015,0.530991776756778
A+,STRYKER CORPORATION,2015,0.538854278830761
A,SYSCO CORPORATION,2015,0.286996899531636
A,SYSCO CORPORATION,2015,0.266152631487001
BBB+,SYSCO CORPORATION,2015,0.168707982945769
BBB+,SYSCO CORPORATION,2015,0.149154198397593
BB,"Sally Beauty Holdings, Inc.",2015,0.000034467571687
BB+,Sanmina Corp.,2015,0.000054048300823
AA,Sanofi,2015,0.452264882822881
A+,Sanofi,2015,0.278225206933253
A+,Sanofi,2015,0.276550597193255
BBB,Sasol Limited,2015,0.000068530056732
B+,Scotts Miracle-Gro Co. (The),2015,0.000044535992173
B+,Scotts Miracle-Gro Company (The),2015,0.000006285503124
B+,"SeaWorld Parks & Entertainment, Inc.",2015,0.000004138803592
BBB+,Sempra Energy,2015,0.000010211728591
BBB+,Sempra Energy,2015,0.000010632396815
BBB+,Sempra Energy,2015,0.000006523084455
BB-,Service Corporation International,2015,0.000004860097096
BB-,Service Corporation International,2015,0.000004377846713
BBB-,Shaw Communications Inc.,2015,0.000068748620150
A,Sherwin-Williams Company (The),2015,0.000070934357266
A,Sherwin-Williams Company (The),2015,0.000088723738533
A,Snap-on Inc.,2015,0.000182317699256
A,Snap-on Inc.,2015,0.000170380295967
BB-,Sonic Automotive Inc.,2015,0.000080891518826
A,Sonoco Products Co.,2015,0.000124415665511
BBB,Southern Copper Corp.,2015,0.000068786974405
BBB,Southern Copper Corporation,2015,0.000014438484055
BBB+,Southern Power Company,2015,0.000004583450348
A,Southern Power Company,2015,0.000080047902141
BBB+,Southern Power Company,2015,0.000005189705246
A,Southern Power Company,2015,0.000061697913926
BBB+,Southern Power Company,2015,0.000004574140059
BBB+,Southwest Airlines Co.,2015,0.000112514097781
A-,Southwest Airlines Co.,2015,0.000088429108818
BBB+,Southwest Airlines Co.,2015,0.000105903439569
AA-,Southwest Gas Corp.,2015,0.454799188822189
BBB-,Southwestern Energy Co.,2015,0.000136665240720
BBB-,Southwestern Energy Company,2015,0.000041972843889
BBB-,Southwestern Energy Company,2015,0.000023356946919
BBB-,Spirit Airlines Inc.,2015,0.000126771091083
BBB-,Spirit Airlines Inc.,2015,0.000100440072303
BB,"Sprouts Farmers Market Holdings, LLC",2015,0.000013744955467
AA,Stanley Black & Decker Inc.,2015,0.375639832170302
A-,Starbucks Corp.,2015,0.000156180789050
A-,Starbucks Corporation,2015,0.000032093480300
A,Starbucks Corporation,2015,0.000037248909779
A,Starbucks Corporation,2015,0.000018302562669
A,Stericycle Inc.,2015,0.000071051698949
B-,StoneMor Partners L.P.,2015,0.000144431632844
A-,Stryker Corporation,2015,0.000165437873804
BB-,"Suburban Propane Partners, L.P.",2015,0.000009154872904
B-,SunOpta Inc.,2015,0.000013491359878
AA,Sysco Corp.,2015,0.215131889146676
A,Sysco Corp.,2015,0.114644472583186
BB+,"T-MOBILE US, INC",2015,0.000035421299820
BB+,"T-MOBILE US, INC",2015,0.000032289619210
BB+,"T-MOBILE US, INC",2015,0.000033837025918
BB+,"T-MOBILE US, INC",2015,0.000032156632760
BB-,"T-Mobile USA, Inc.",2015,0.000003908548342
A-,TARGET CORPORATION,2015,0.000187144112819
A-,TARGET CORPORATION,2015,0.000255067639630
A-,TARGET CORPORATION,2015,0.000234813285288
A-,TARGET CORPORATION,2015,0.000290566686036
A,TARGET CORPORATION,2015,0.000244335143037
A+,TE CONNECTIVITY LTD,2015,0.000091698575336
A+,TE CONNECTIVITY LTD,2015,0.000077664410699
A+,TE CONNECTIVITY LTD,2015,0.000101695312918
A+,TE CONNECTIVITY LTD,2015,0.000074013603114
BB+,TEGNA Inc.,2015,0.000120111006593
BB+,TELEFONICA SA,2015,0.000043005798718
BB+,TELEFONICA SA,2015,0.000044864634357
BB,TELEFONICA SA,2015,0.000049857461402
B,TENET HEALTHCARE CORPORATION,2015,0.000054239723963
B,TENET HEALTHCARE CORPORATION,2015,0.000061588619318
B,TENET HEALTHCARE CORPORATION,2015,0.000065649570355
B-,TENET HEALTHCARE CORPORATION,2015,0.000050454629166
BBB,TENNECO INC,2015,0.000061444992125
BBB+,TENNECO INC,2015,0.000062120626839
A-,TENNECO INC,2015,0.000066484627088
BBB+,TENNECO INC,2015,0.000065289316137
A-,TENNECO INC,2015,0.000081214212616
B+,TEREX CORPORATION,2015,0.000059260302919
B+,TEREX CORPORATION,2015,0.000053601353782
B+,TEREX CORPORATION,2015,0.000054319688094
BB,TEREX CORPORATION,2015,0.000060053223744
AA-,TEXAS INSTRUMENTS INCORPORATED,2015,0.643693470248388
AA-,TEXAS INSTRUMENTS INCORPORATED,2015,0.654145627788801
